year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers
2025,Telangana,Green Technology,1481185.0,24.0,0.0142942227516378,-5.008574840700353,6.729794326326077,53.85,30.77,76.92,36.5,38.46,47.3,46.53,44.8,9.0,8.0,9.0,Moderate Opportunity,"Startup Momentum, Economic Strength"
2025,Jammu & Kashmir,Green Technology,206673.0,2.0,0.0079365079365079,0.0,14.020744690430842,7.69,69.23,92.31,45.23,15.38,45.97,58.66,40.49,10.0,6.0,11.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Andhra Pradesh,Healthcare & Lifesciences,1441786.0,66.0,0.0949640287769784,48.880555295382734,22.185576696861546,50.0,100.0,92.86,21.39,64.29,65.71,73.92,57.13,1.0,1.0,3.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,Healthcare & Lifesciences,1481185.0,192.0,0.114353782013103,5.394786126088191,6.729794326326077,57.14,76.92,71.43,20.94,100.0,65.29,64.68,55.95,2.0,2.0,5.0,High Opportunity,"Industry Presence, Industry Growth"
2025,Gujarat,Healthcare & Lifesciences,2295700.0,262.0,0.1010802469135802,1.439988183148233,4.337346049570767,78.57,69.23,64.29,34.37,78.57,65.01,62.89,62.02,3.0,3.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Rajasthan,Healthcare & Lifesciences,1521722.0,95.0,0.0905624404194471,8.198385552319753,1.8797659731447205,64.29,92.31,50.0,28.49,57.14,58.45,62.65,57.01,4.0,4.0,4.0,High Opportunity,"Industry Growth, Economic Strength"
2025,Maharashtra,Healthcare & Lifesciences,3821420.0,446.0,0.1008593396653098,-2.6887243624386437,-2.7780397840896476,100.0,38.46,14.29,48.53,71.43,54.54,43.88,60.82,5.0,7.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,West Bengal,Healthcare & Lifesciences,1662856.0,96.0,0.1060773480662983,-0.684953003244293,-3.3369963801700986,71.43,53.85,7.14,32.75,92.86,51.6,43.61,52.02,6.0,9.0,7.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Bihar,Healthcare & Lifesciences,969815.0,47.0,0.0685131195335276,5.522714724507494,9.256208162890168,35.71,84.62,78.57,16.64,14.29,45.97,57.59,41.92,7.0,5.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Uttarakhand,Healthcare & Lifesciences,293455.0,27.0,0.1018867924528302,-1.2049365987475746,3.938861869606192,21.43,46.15,57.14,13.48,85.71,44.78,43.85,33.99,8.0,8.0,10.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Tamil Nadu,Healthcare & Lifesciences,2896553.0,134.0,0.0777262180974478,-2.818414356928578,-1.627674744085328,92.86,30.77,21.43,45.86,28.57,43.9,37.44,52.77,9.0,10.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Karnataka,Healthcare & Lifesciences,2696034.0,215.0,0.0864495375954965,-5.52880118099247,-1.0626542093374325,85.71,15.38,28.57,39.44,50.0,43.82,33.99,48.48,10.0,11.0,8.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Tamil Nadu,House-Hold Services,2896553.0,15.0,0.0087006960556844,10.891823393038823,-1.627674744085328,91.67,72.73,25.0,67.98,83.33,68.14,62.8,73.27,1.0,4.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Bihar,House-Hold Services,969815.0,6.0,0.0087463556851311,25.99210498948732,9.256208162890168,25.0,86.36,83.33,45.32,91.67,66.34,71.79,55.87,2.0,3.0,6.0,High Opportunity,"Industry Presence, Industry Growth"
2025,Telangana,House-Hold Services,1481185.0,14.0,0.008338296605122,51.82944859378311,6.729794326326077,50.0,100.0,75.0,45.77,58.33,65.82,73.74,62.06,3.0,1.0,3.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Andhra Pradesh,House-Hold Services,1441786.0,4.0,0.0057553956834532,25.99210498948732,22.185576696861546,41.67,86.36,100.0,58.44,25.0,62.29,73.58,59.8,4.0,2.0,4.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Maharashtra,House-Hold Services,3821420.0,37.0,0.0083672546359113,3.887332412441835,-2.7780397840896476,100.0,54.55,16.67,60.7,66.67,59.72,52.06,67.45,5.0,6.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Madhya Pradesh,House-Hold Services,1416661.0,8.0,0.0084835630965005,10.064241629820891,1.6432287115958566,33.33,63.64,50.0,44.73,75.0,53.34,54.55,48.65,6.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Rajasthan,House-Hold Services,1521722.0,8.0,0.0076263107721639,0.0,1.8797659731447205,58.33,40.91,58.33,58.39,41.67,51.53,50.58,53.2,7.0,7.0,8.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,Gujarat,House-Hold Services,2295700.0,15.0,0.005787037037037,-9.143970358393016,4.337346049570767,75.0,18.18,66.67,58.25,33.33,50.29,45.51,53.61,8.0,9.0,7.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Karnataka,House-Hold Services,2696034.0,13.0,0.0052271813429835,0.0,-1.0626542093374325,83.33,40.91,33.33,65.76,16.67,48.0,45.8,57.91,9.0,8.0,5.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,West Bengal,House-Hold Services,1662856.0,7.0,0.0077348066298342,-8.035860787295979,-3.3369963801700986,66.67,27.27,8.33,65.63,50.0,43.58,36.42,50.98,10.0,10.0,9.0,Lower Opportunity,"Economic Strength, Underpenetration"
2025,Andhra Pradesh,Human Resources,1441786.0,16.0,0.0230215827338129,38.672254870126935,22.185576696861546,46.15,100.0,100.0,38.49,69.23,70.77,79.24,62.32,1.0,1.0,2.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Gujarat,Human Resources,2295700.0,48.0,0.0185185185185185,25.99210498948732,4.337346049570767,76.92,92.31,69.23,43.65,46.15,65.65,70.65,66.17,2.0,2.0,1.0,High Opportunity,"Industry Growth, Economic Strength"
2025,Bihar,Human Resources,969815.0,26.0,0.0379008746355685,20.123329994304417,9.256208162890168,30.77,76.92,84.62,22.48,92.31,61.42,64.88,49.05,3.0,3.0,6.0,High Opportunity,"Industry Presence, Startup Momentum"
2025,Jammu & Kashmir,Human Resources,206673.0,8.0,0.0317460317460317,16.96070952851465,14.020744690430842,7.69,69.23,92.31,28.13,84.62,56.4,62.16,42.29,4.0,4.0,11.0,High Opportunity,"Startup Momentum, Industry Presence"
2025,Uttarakhand,Human Resources,293455.0,7.0,0.0264150943396226,20.507113208761503,3.938861869606192,15.38,84.62,61.54,34.37,76.92,54.57,61.11,45.7,5.0,5.0,10.0,Moderate Opportunity,"Industry Growth, Industry Presence"
2025,Karnataka,Human Resources,2696034.0,49.0,0.0197024527543224,-1.9612921092163504,-1.0626542093374325,84.62,46.15,30.77,48.21,53.85,52.72,47.34,57.54,6.0,7.0,3.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Telangana,Human Resources,1481185.0,28.0,0.0166765932102441,0.0,6.729794326326077,53.85,57.69,76.92,35.14,30.77,50.87,54.91,49.0,7.0,6.0,7.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Maharashtra,Human Resources,3821420.0,76.0,0.0171867933061962,-14.826826920641976,-2.7780397840896476,100.0,15.38,15.38,53.73,38.46,44.59,33.82,54.58,8.0,12.0,4.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Madhya Pradesh,Human Resources,1416661.0,45.0,0.0477200424178154,-14.893404498733364,1.6432287115958566,38.46,7.69,46.15,21.35,100.0,42.73,32.35,34.1,9.0,13.0,13.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Odisha,Human Resources,751750.0,10.0,0.021505376344086,0.0,1.0242117102315706,23.08,57.69,38.46,32.56,61.54,42.67,44.78,38.23,10.0,8.0,12.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Andhra Pradesh,IT Services,1441786.0,96.0,0.1381294964028777,20.402687581758293,22.185576696861546,46.15,100.0,100.0,18.91,92.31,71.47,77.63,58.75,1.0,1.0,2.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,IT Services,1481185.0,262.0,0.1560452650387135,13.120393055532652,6.729794326326077,53.85,84.62,76.92,20.4,100.0,67.16,68.31,56.89,2.0,2.0,3.0,High Opportunity,"Industry Presence, Industry Growth"
2025,Karnataka,IT Services,2696034.0,337.0,0.1355046240450342,1.846569665346709,-1.0626542093374325,84.62,53.85,30.77,38.9,84.62,58.55,51.24,59.36,3.0,6.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Rajasthan,IT Services,1521722.0,101.0,0.09628217349857,8.53373801717916,1.8797659731447205,61.54,69.23,53.85,27.73,46.15,51.7,54.01,50.63,4.0,5.0,6.0,High Opportunity,"Industry Growth, Economic Strength"
2025,Bihar,IT Services,969815.0,52.0,0.075801749271137,15.21476602058922,9.256208162890168,30.77,92.31,84.62,15.2,23.08,49.19,61.89,43.02,5.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Tamil Nadu,IT Services,2896553.0,202.0,0.1171693735498839,-4.234772552159749,-1.627674744085328,92.31,7.69,23.08,44.5,76.92,48.9,34.29,52.58,6.0,12.0,5.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Maharashtra,IT Services,3821420.0,423.0,0.0956580732700135,-1.8958337719055196,-2.7780397840896476,100.0,23.08,15.38,48.62,38.46,45.11,35.49,54.59,7.0,10.0,4.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Jammu & Kashmir,IT Services,206673.0,22.0,0.0873015873015873,11.199004528465784,14.020744690430842,7.69,76.92,92.31,12.21,30.77,43.98,56.29,33.66,8.0,4.0,11.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Gujarat,IT Services,2295700.0,191.0,0.0736882716049382,-3.7191613255157407,4.337346049570767,76.92,15.38,69.23,35.05,15.38,42.4,38.93,45.13,9.0,9.0,7.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,West Bengal,IT Services,1662856.0,99.0,0.1093922651933701,0.0,-3.3369963801700986,69.23,30.77,7.69,32.43,61.54,40.33,32.25,43.57,10.0,13.0,8.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Andhra Pradesh,Indic Language Startups,1441786.0,2.0,0.0028776978417266,25.99210498948732,22.185576696861546,41.67,95.45,100.0,66.26,58.33,72.34,81.66,67.3,1.0,1.0,3.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Karnataka,Indic Language Startups,2696034.0,10.0,0.0040209087253719,12.624788044360605,-1.0626542093374325,83.33,81.82,33.33,69.2,66.67,66.87,65.81,72.12,2.0,3.0,2.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Tamil Nadu,Indic Language Startups,2896553.0,7.0,0.004060324825986,-11.209599825739936,-1.627674744085328,91.67,54.55,25.0,80.05,75.0,65.25,58.02,72.43,3.0,5.0,1.0,High Opportunity,"Economic Strength, Underpenetration"
2025,Telangana,Indic Language Startups,1481185.0,4.0,0.0023823704586063,25.99210498948732,6.729794326326077,50.0,95.45,75.0,63.0,41.67,65.02,73.93,64.66,4.0,2.0,5.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Maharashtra,Indic Language Startups,3821420.0,11.0,0.0024875621890547,-13.506941493716852,-2.7780397840896476,100.0,36.36,16.67,77.57,50.0,56.12,47.41,67.21,5.0,8.0,4.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Gujarat,Indic Language Startups,2295700.0,6.0,0.0023148148148148,-18.294205935675624,4.337346049570767,75.0,18.18,66.67,72.68,33.33,53.17,48.4,57.94,6.0,7.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,West Bengal,Indic Language Startups,1662856.0,5.0,0.005524861878453,-14.501202666165147,-3.3369963801700986,66.67,27.27,8.33,69.88,91.67,52.76,41.44,56.42,7.0,10.0,7.0,Moderate Opportunity,"Industry Presence, Underpenetration"
2025,Odisha,Indic Language Startups,751750.0,2.0,0.0043010752688172,0.0,1.0242117102315706,16.67,68.18,41.67,53.01,83.33,52.57,54.88,47.04,8.0,6.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Bihar,Indic Language Startups,969815.0,1.0,0.0014577259475218,0.0,9.256208162890168,25.0,68.18,83.33,62.91,8.33,49.55,60.61,49.18,9.0,4.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Rajasthan,Indic Language Startups,1521722.0,2.0,0.0019065776930409,-34.13662439916505,1.8797659731447205,58.33,9.09,58.33,75.49,16.67,43.58,40.36,49.46,10.0,11.0,8.0,Lower Opportunity,"Underpenetration, Economic Strength"
2025,Telangana,Internet of Things,1481185.0,15.0,0.0089338892197736,7.721734501594191,6.729794326326077,45.45,90.91,81.82,44.28,90.91,70.67,74.76,62.37,1.0,2.0,3.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Tamil Nadu,Internet of Things,2896553.0,26.0,0.0150812064965197,-3.5745257897990657,-1.627674744085328,90.91,72.73,27.27,59.57,100.0,70.09,63.28,72.42,2.0,3.0,1.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Bihar,Internet of Things,969815.0,5.0,0.0072886297376093,18.56311014966876,9.256208162890168,18.18,100.0,90.91,47.22,63.64,63.99,75.35,55.07,3.0,1.0,8.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Maharashtra,Internet of Things,3821420.0,32.0,0.0072365445499773,-6.381475844673945,-2.7780397840896476,100.0,63.64,18.18,62.37,54.55,59.75,54.75,68.71,4.0,6.0,2.0,Moderate Opportunity,"Economic Strength, Industry Growth"
2025,Rajasthan,Internet of Things,1521722.0,8.0,0.0076263107721639,-10.07113739547817,1.8797659731447205,54.55,45.45,63.64,58.39,72.73,58.95,56.22,56.61,5.0,4.0,6.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Gujarat,Internet of Things,2295700.0,7.0,0.0027006172839506,-13.986137246278185,4.337346049570767,72.73,36.36,72.73,70.33,9.09,52.25,53.16,58.37,6.0,7.0,5.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,West Bengal,Internet of Things,1662856.0,5.0,0.005524861878453,0.0,-3.3369963801700986,63.64,81.82,9.09,69.88,36.36,52.16,54.88,60.96,7.0,5.0,4.0,Moderate Opportunity,"Industry Growth, Underpenetration"
2025,Karnataka,Internet of Things,2696034.0,17.0,0.0068355448331322,-23.51872695266296,-1.0626542093374325,81.82,27.27,36.36,60.56,45.45,50.29,43.48,56.35,8.0,10.0,7.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Odisha,Internet of Things,751750.0,4.0,0.0086021505376344,-7.168223327744416,1.0242117102315706,9.09,54.55,45.45,45.18,81.82,47.22,48.58,39.92,9.0,9.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Andhra Pradesh,Internet of Things,1441786.0,3.0,0.0043165467625899,-24.60525588708462,22.185576696861546,36.36,18.18,100.0,61.78,18.18,46.9,49.17,44.9,10.0,8.0,9.0,Lower Opportunity,"Startup Momentum, Underpenetration"
2025,Tamil Nadu,Logistics,2896553.0,24.0,0.0139211136890951,29.69986344960558,-1.627674744085328,92.31,75.0,23.08,60.2,92.31,68.58,62.52,72.29,1.0,5.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Andhra Pradesh,Logistics,1441786.0,9.0,0.0129496402877697,21.644039911467992,22.185576696861546,46.15,66.67,92.31,47.26,84.62,67.4,68.94,59.05,2.0,2.0,4.0,High Opportunity,"Startup Momentum, Industry Presence"
2025,Maharashtra,Logistics,3821420.0,52.0,0.0117593848937132,17.566734386037865,-2.7780397840896476,100.0,58.33,15.38,57.21,76.92,61.57,53.4,68.06,3.0,8.0,2.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Bihar,Logistics,969815.0,5.0,0.0072886297376093,70.99759466766969,9.256208162890168,30.77,100.0,84.62,47.22,30.77,58.67,71.75,54.93,4.0,1.0,7.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Gujarat,Logistics,2295700.0,26.0,0.0100308641975308,15.21476602058922,4.337346049570767,76.92,41.67,69.23,49.84,53.85,58.3,54.94,58.67,5.0,7.0,5.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Rajasthan,Logistics,1521722.0,7.0,0.0066730219256434,32.63524026321307,1.8797659731447205,61.54,83.33,53.85,61.01,23.08,56.56,63.29,61.12,6.0,4.0,3.0,Moderate Opportunity,"Industry Growth, Economic Strength"
2025,Uttarakhand,Logistics,293455.0,3.0,0.0113207547169811,44.22495703074083,3.938861869606192,15.38,91.67,61.54,44.37,69.23,56.44,64.8,49.34,7.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Industry Presence"
2025,Telangana,Logistics,1481185.0,14.0,0.008338296605122,15.867554829548336,6.729794326326077,53.85,50.0,76.92,45.77,46.15,54.54,55.88,52.19,8.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength"
2025,Karnataka,Logistics,2696034.0,16.0,0.006433453960595,13.30326698854094,-1.0626542093374325,84.62,33.33,30.77,61.87,15.38,45.2,41.73,55.23,9.0,9.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Madhya Pradesh,Logistics,1416661.0,10.0,0.0106044538706256,3.5744168651286268,1.6432287115958566,38.46,25.0,46.15,41.38,61.54,42.51,38.57,39.72,10.0,10.0,11.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Gujarat,Marketing,2295700.0,30.0,0.011574074074074,10.891823393038823,4.337346049570767,76.92,76.92,69.23,48.44,46.15,63.53,66.23,64.53,1.0,3.0,1.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Andhra Pradesh,Marketing,1441786.0,6.0,0.0086330935251798,14.471424255333186,22.185576696861546,46.15,100.0,100.0,54.14,15.38,63.14,76.98,61.63,2.0,1.0,4.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Karnataka,Marketing,2696034.0,34.0,0.0136710896662645,4.260360145884445,-1.0626542093374325,84.62,61.54,30.77,51.88,69.23,59.61,54.99,63.26,3.0,5.0,3.0,High Opportunity,"Economic Strength, Industry Presence"
2025,West Bengal,Marketing,1662856.0,17.0,0.0187845303867403,6.685884434218181,-3.3369963801700986,69.23,69.23,7.69,51.02,92.31,57.9,52.51,59.92,4.0,7.0,5.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Maharashtra,Marketing,3821420.0,64.0,0.0144730890999547,-7.929173755189045,-2.7780397840896476,100.0,38.46,15.38,55.27,76.92,57.21,46.05,63.5,5.0,9.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Odisha,Marketing,751750.0,11.0,0.0236559139784946,11.199004528465784,1.0242117102315706,23.08,84.62,38.46,31.12,100.0,55.45,57.76,47.03,6.0,4.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Bihar,Marketing,969815.0,7.0,0.010204081632653,11.86889420813968,9.256208162890168,30.77,92.31,84.62,42.97,23.08,54.75,67.44,51.35,7.0,2.0,7.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Uttarakhand,Marketing,293455.0,4.0,0.0150943396226415,-7.168223327744416,3.938861869606192,15.38,53.85,61.54,41.02,84.62,51.28,52.44,42.31,8.0,8.0,11.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Telangana,Marketing,1481185.0,19.0,0.0113162596783799,-7.491681618140877,6.729794326326077,53.85,46.15,76.92,39.98,38.46,51.07,52.61,48.92,9.0,6.0,9.0,Moderate Opportunity,"Startup Momentum, Economic Strength"
2025,Rajasthan,Marketing,1521722.0,14.0,0.0133460438512869,-16.44503441725692,1.8797659731447205,61.54,23.08,53.85,50.43,61.54,50.09,43.93,49.74,10.0,10.0,8.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Andhra Pradesh,Media & Entertainment,1441786.0,7.0,0.0100719424460431,32.63524026321307,22.185576696861546,46.15,92.31,100.0,51.79,30.77,64.2,75.36,60.92,1.0,1.0,4.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Madhya Pradesh,Media & Entertainment,1416661.0,15.0,0.0159066808059384,35.72088082974532,1.6432287115958566,38.46,100.0,46.15,35.28,92.31,62.44,66.67,55.97,2.0,2.0,5.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Rajasthan,Media & Entertainment,1521722.0,14.0,0.0133460438512869,20.507113208761503,1.8797659731447205,61.54,76.92,53.85,50.43,69.23,62.39,63.55,61.28,3.0,3.0,3.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Telangana,Media & Entertainment,1481185.0,26.0,0.015485407980941,9.139288306110592,6.729794326326077,53.85,53.85,76.92,35.87,76.92,59.48,58.33,53.07,4.0,5.0,6.0,High Opportunity,"Startup Momentum, Industry Presence"
2025,Maharashtra,Media & Entertainment,3821420.0,70.0,0.0158299412030755,-5.896397111897144,-2.7780397840896476,100.0,38.46,15.38,54.32,84.62,58.56,46.63,63.99,5.0,9.0,1.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Odisha,Media & Entertainment,751750.0,10.0,0.021505376344086,25.99210498948732,1.0242117102315706,23.08,84.62,38.46,32.56,100.0,55.74,58.05,47.46,6.0,6.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Tamil Nadu,Media & Entertainment,2896553.0,22.0,0.0127610208816705,1.5627524178942975,-1.627674744085328,92.31,46.15,23.08,61.51,53.85,55.38,48.84,63.07,7.0,8.0,2.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Bihar,Media & Entertainment,969815.0,8.0,0.0116618075801749,16.96070952851465,9.256208162890168,30.77,69.23,84.62,40.34,46.15,54.22,61.15,48.26,8.0,4.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Gujarat,Media & Entertainment,2295700.0,22.0,0.0084876543209876,-12.64195352637011,4.337346049570767,76.92,23.08,69.23,51.79,15.38,47.28,44.97,51.69,9.0,10.0,8.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Uttarakhand,Media & Entertainment,293455.0,3.0,0.0113207547169811,14.471424255333186,3.938861869606192,15.38,61.54,61.54,44.37,38.46,44.26,51.18,40.23,10.0,7.0,12.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Gujarat,Nanotechnology,2295700.0,4.0,0.0015432098765432,25.99210498948732,4.337346049570767,57.14,100.0,85.71,76.98,85.71,81.11,86.11,77.38,1.0,1.0,2.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Tamil Nadu,Nanotechnology,2896553.0,3.0,0.0017401392111368,14.471424255333186,-1.627674744085328,85.71,85.71,42.86,90.05,100.0,80.87,77.3,84.16,2.0,2.0,1.0,High Opportunity,"Industry Presence, Underpenetration"
2025,Maharashtra,Nanotechnology,3821420.0,5.0,0.0011307100859339,-17.79293085565099,-2.7780397840896476,100.0,42.86,28.57,89.24,57.14,63.56,55.7,73.91,3.0,4.0,3.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Karnataka,Nanotechnology,2696034.0,3.0,0.0012062726176115,-30.663872564936533,-1.0626542093374325,71.43,14.29,57.14,85.17,71.43,59.89,50.6,62.69,4.0,6.0,4.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,Telangana,Nanotechnology,1481185.0,1.0,0.0005955926146515,0.0,6.729794326326077,14.29,64.29,100.0,76.3,14.29,53.83,65.62,51.46,5.0,3.0,6.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,West Bengal,Nanotechnology,1662856.0,1.0,0.0011049723756906,0.0,-3.3369963801700986,42.86,64.29,14.29,85.57,42.86,49.97,51.76,57.1,6.0,5.0,5.0,Moderate Opportunity,"Underpenetration, Industry Growth"
2025,Rajasthan,Nanotechnology,1521722.0,1.0,0.0009532888465204,-20.62994740159002,1.8797659731447205,28.57,28.57,71.43,80.96,28.57,47.62,49.76,48.57,7.0,7.0,7.0,Lower Opportunity,"Underpenetration, Startup Momentum"
2025,Gujarat,Non- Renewable Energy,2295700.0,17.0,0.0065586419753086,-5.273176281409042,4.337346049570767,75.0,100.0,75.0,55.72,100.0,81.14,82.39,76.72,1.0,1.0,1.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Maharashtra,Non- Renewable Energy,3821420.0,23.0,0.0052012663952962,-28.52912558764058,-2.7780397840896476,100.0,83.33,16.67,65.67,83.33,69.8,64.8,76.37,2.0,4.0,2.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Andhra Pradesh,Non- Renewable Energy,1441786.0,3.0,0.0043165467625899,-35.15006827519721,22.185576696861546,41.67,66.67,100.0,61.78,75.0,69.02,72.36,61.87,3.0,2.0,4.0,High Opportunity,"Startup Momentum, Industry Presence"
2025,Madhya Pradesh,Non- Renewable Energy,1416661.0,6.0,0.0063626723223753,-27.887521484629584,1.6432287115958566,33.33,91.67,50.0,49.71,91.67,63.27,67.02,57.41,4.0,3.0,6.0,Moderate Opportunity,"Industry Growth, Industry Presence"
2025,Telangana,Non- Renewable Energy,1481185.0,3.0,0.0017867778439547,-37.00394750525634,6.729794326326077,50.0,58.33,83.33,66.35,25.0,56.6,62.02,57.41,5.0,5.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Bihar,Non- Renewable Energy,969815.0,2.0,0.0029154518950437,-41.51964523574267,9.256208162890168,25.0,50.0,91.67,57.44,50.0,54.82,59.4,48.9,6.0,7.0,10.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Uttarakhand,Non- Renewable Energy,293455.0,1.0,0.0037735849056603,-30.663872564936533,3.938861869606192,8.33,75.0,66.67,54.32,58.33,52.53,60.45,46.3,7.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Tamil Nadu,Non- Renewable Energy,2896553.0,3.0,0.0017401392111368,-47.72420414252898,-1.627674744085328,91.67,29.17,25.0,90.05,16.67,50.51,45.3,64.51,8.0,8.0,3.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Rajasthan,Non- Renewable Energy,1521722.0,2.0,0.0019065776930409,-57.47096297170098,1.8797659731447205,58.33,8.33,58.33,75.49,33.33,46.76,41.76,50.98,9.0,10.0,9.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,Karnataka,Non- Renewable Energy,2696034.0,2.0,0.0008041817450743,-55.03556869773908,-1.0626542093374325,83.33,16.67,33.33,89.64,8.33,46.26,41.26,59.39,10.0,11.0,5.0,Lower Opportunity,"Underpenetration, Economic Strength"
2025,Gujarat,Other Specialty Retailers,2295700.0,66.0,0.0254629629629629,51.44796595961401,4.337346049570767,76.92,76.92,69.23,39.94,100.0,72.6,69.91,67.37,1.0,2.0,1.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Andhra Pradesh,Other Specialty Retailers,1441786.0,9.0,0.0129496402877697,108.0083823051904,22.185576696861546,46.15,100.0,100.0,47.26,46.15,67.91,78.68,62.64,2.0,1.0,3.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,Other Specialty Retailers,1481185.0,22.0,0.0131030375223347,63.864254120129175,6.729794326326077,53.85,84.62,76.92,37.81,53.85,61.41,67.18,57.5,3.0,3.0,6.0,High Opportunity,"Industry Growth, Startup Momentum"
